# Experiment Session ID: session_20250602_085435_s123_mfixed
# Date Generated: 2025-06-02 08:54:35 CEST
# Seed: 123
# Number of Training Runs: 5
# Population Size: 100
# Max Evaluations per Run: 7000
# Base Games vs Fixed Opponent List: 20
# Opponent Bots (Fixed Mode): ['PatronFavorsBot', 'MaxAgentsBot', 'MaxPrestigeBot']
# Hall of Fame Size: 3
# Base Games vs Each HoF Member: 4
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Evaluation Mode: fixed
# Match Logs (GameRunner): NONE
# Use Session Seed for All Matches: False
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
2,19,2025-06-02 10:21:44,2948.46,FixedSegBaseTotal:20;HoFBasePair:4,2000,22.0,17.42,17.0,16.0,1.5886,"1.00000000,1.00000000,0.74759956,0.34341883,0.66373750,0.00000000,0.00000000,0.00000000,0.43924370,1.00000000,0.08954705,0.63639453,1.00000000,0.00000000,0.00000000,0.41038628,0.44618428,0.00108184,0.73721822,0.00000000","0.47627520,0.49189315,0.59419026,0.53004985,0.58577553,0.22094187,0.03578400,0.32132107,0.27735427,0.71041813,0.56727020,0.81628563,0.50144254,0.46404807,0.49359098,0.51458605,0.75004830,0.45005136,0.72712534,0.28204356","MaxAgentsBot:5/7,MaxPrestigeBot:3/6,PatronFavorsBot:5/7,hof_0_0282:2/4,hof_1_1a2f:3/4,hof_2_0e83:4/4"
2,20,2025-06-02 10:24:15,3099.21,FixedSegBaseTotal:20;HoFBasePair:4,2100,22.0,17.68,17.0,16.0,1.6179,"1.00000000,0.10623909,0.55095436,0.00000000,0.47318677,0.00000000,0.08767599,0.00000000,0.38773789,0.87824265,0.66385637,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.94333768,0.60940903,0.68803419,0.68967615","0.51090584,0.48174608,0.58687399,0.51875635,0.58459278,0.22617079,0.03705192,0.29262458,0.25588173,0.71852084,0.56175145,0.81863827,0.50616402,0.43167891,0.48240478,0.52876064,0.75467514,0.47504862,0.73776818,0.28377310","MaxAgentsBot:6/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:4/4"
2,21,2025-06-02 10:26:44,3248.32,FixedSegBaseTotal:20;HoFBasePair:4,2200,22.0,17.82,17.0,16.0,1.5709,"1.00000000,0.10623909,0.55095436,0.00000000,0.47318677,0.00000000,0.08767599,0.00000000,0.38773789,0.87824265,0.66385637,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.94333768,0.60940903,0.68803419,0.68967615","0.52190564,0.50752029,0.60393731,0.50947424,0.56697175,0.25177443,0.04138363,0.30759164,0.23506241,0.73700076,0.55855873,0.82290302,0.46279727,0.43202054,0.47382275,0.54098762,0.73964301,0.49007062,0.74362967,0.27976045","MaxAgentsBot:6/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:4/4"
2,22,2025-06-02 10:29:14,3397.79,FixedSegBaseTotal:20;HoFBasePair:4,2300,22.0,17.97,18.0,16.0,1.493,"1.00000000,0.10623909,0.55095436,0.00000000,0.47318677,0.00000000,0.08767599,0.00000000,0.38773789,0.87824265,0.66385637,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.94333768,0.60940903,0.68803419,0.68967615","0.51051542,0.53950712,0.61012192,0.48282949,0.54624094,0.28643877,0.04304182,0.32910295,0.23266850,0.73017888,0.55594748,0.81813699,0.45300997,0.40804013,0.48853735,0.55603391,0.72803060,0.46816344,0.75951383,0.26735427","MaxAgentsBot:6/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:4/4"
2,23,2025-06-02 10:31:46,3549.71,FixedSegBaseTotal:20;HoFBasePair:4,2400,22.0,18.22,18.0,16.0,1.3754,"0.38584641,0.67769684,1.00000000,0.00000000,0.98871112,0.00000000,0.00000000,0.00000000,0.00000000,0.68943386,0.11908400,0.82766052,0.00000000,1.00000000,0.00000000,0.23682267,1.00000000,0.54622171,1.00000000,1.00000000","0.52456467,0.51536977,0.62391656,0.49701308,0.55553958,0.23730251,0.04169212,0.31211660,0.22871650,0.73079660,0.53694285,0.81167465,0.43604667,0.44562392,0.45064984,0.53151045,0.74391012,0.45698770,0.74233301,0.28676159","MaxAgentsBot:6/7,MaxPrestigeBot:1/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,24,2025-06-02 10:34:18,3702.07,FixedSegBaseTotal:20;HoFBasePair:4,2500,22.0,18.35,18.0,17.0,1.3592,"0.38584641,0.67769684,1.00000000,0.00000000,0.98871112,0.00000000,0.00000000,0.00000000,0.00000000,0.68943386,0.11908400,0.82766052,0.00000000,1.00000000,0.00000000,0.23682267,1.00000000,0.54622171,1.00000000,1.00000000","0.52440986,0.50285710,0.62963178,0.46337903,0.54759871,0.21308660,0.03897661,0.29981846,0.23221718,0.74496130,0.54072998,0.81898828,0.42759400,0.46689304,0.43949259,0.52852615,0.74683758,0.44532294,0.73365660,0.29562249","MaxAgentsBot:6/7,MaxPrestigeBot:1/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,25,2025-06-02 10:36:49,3853.54,FixedSegBaseTotal:20;HoFBasePair:4,2600,22.0,18.41,18.0,17.0,1.3645,"0.38584641,0.67769684,1.00000000,0.00000000,0.98871112,0.00000000,0.00000000,0.00000000,0.00000000,0.68943386,0.11908400,0.82766052,0.00000000,1.00000000,0.00000000,0.23682267,1.00000000,0.54622171,1.00000000,1.00000000","0.52083813,0.49533396,0.60703605,0.45700209,0.54862962,0.18774403,0.04077092,0.29122854,0.23296482,0.72709614,0.54450733,0.82636422,0.41007240,0.48350030,0.44055262,0.52398613,0.73750114,0.43813402,0.73489127,0.30207048","MaxAgentsBot:6/7,MaxPrestigeBot:1/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,26,2025-06-02 10:39:19,4003.11,FixedSegBaseTotal:20;HoFBasePair:4,2700,22.0,18.58,18.0,17.0,1.3504,"0.20211352,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26360731,0.75194093,0.06169472,1.00000000,0.00000000,0.00000000,0.00000000,0.40546629,0.92341506,0.56809500,0.78891536,0.68954820","0.50968041,0.50172512,0.61944825,0.41376360,0.49837003,0.20010653,0.04169851,0.29321378,0.25466569,0.71794600,0.53778219,0.82230980,0.40580621,0.48639656,0.43188255,0.49795097,0.73442753,0.42695923,0.74215226,0.29724410","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:1/4,hof_2_0e83:4/4"
2,27,2025-06-02 10:41:52,4156.42,FixedSegBaseTotal:20;HoFBasePair:4,2800,22.0,18.74,18.5,17.0,1.3463,"1.00000000,0.23495348,0.00000000,0.00000000,0.19010632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10465944,0.35231531,0.00000000,0.06343389,0.00000000,0.52663344,0.74001321,0.40825276,0.76340893,0.58921320","0.51636667,0.48990523,0.62233807,0.39964955,0.45582266,0.21642891,0.04035438,0.31310421,0.24567018,0.71454164,0.53275948,0.81745875,0.38034571,0.51941365,0.40908135,0.50480268,0.70581140,0.44689281,0.74191043,0.29453287","MaxAgentsBot:7/7,MaxPrestigeBot:3/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:2/4,hof_2_0e83:3/4"
2,28,2025-06-02 10:44:24,4308.35,FixedSegBaseTotal:20;HoFBasePair:4,2900,23.0,18.92,19.0,17.0,1.3541,"1.00000000,0.35109362,1.00000000,0.35746680,1.00000000,0.00000000,0.20093884,0.00000000,0.00000000,1.00000000,0.35957668,0.46775780,1.00000000,1.00000000,0.00000000,0.33601939,0.88445173,0.56924707,0.78537309,0.24095531","0.51535811,0.49994036,0.61877245,0.40232986,0.45542857,0.23642891,0.04092917,0.31337730,0.25287262,0.70703317,0.52773867,0.81746026,0.38420197,0.52210150,0.40908996,0.50119598,0.70235901,0.45504485,0.73817082,0.29867247","MaxAgentsBot:3/7,MaxPrestigeBot:6/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,29,2025-06-02 10:46:55,4459.06,FixedSegBaseTotal:20;HoFBasePair:4,3000,23.0,18.97,19.0,17.0,1.3073,"1.00000000,0.35109362,1.00000000,0.35746680,1.00000000,0.00000000,0.20093884,0.00000000,0.00000000,1.00000000,0.35957668,0.46775780,1.00000000,1.00000000,0.00000000,0.33601939,0.88445173,0.56924707,0.78537309,0.24095531","0.50882321,0.48462335,0.61243665,0.38929622,0.44257099,0.21315017,0.04417124,0.30328270,0.25259797,0.72469568,0.52315004,0.81639438,0.39654131,0.51906287,0.40686280,0.52217876,0.69992681,0.43625078,0.73721539,0.30154381","MaxAgentsBot:3/7,MaxPrestigeBot:6/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,30,2025-06-02 10:49:26,4609.62,FixedSegBaseTotal:20;HoFBasePair:4,3100,23.0,19.06,19.0,17.0,1.2314,"1.00000000,0.35109362,1.00000000,0.35746680,1.00000000,0.00000000,0.20093884,0.00000000,0.00000000,1.00000000,0.35957668,0.46775780,1.00000000,1.00000000,0.00000000,0.33601939,0.88445173,0.56924707,0.78537309,0.24095531","0.50166945,0.48272258,0.59619898,0.39709530,0.43222465,0.20817013,0.04273086,0.28465381,0.27882456,0.70953704,0.50277684,0.80441792,0.39822109,0.52836052,0.42012622,0.53758292,0.70476293,0.43571975,0.74364134,0.30483982","MaxAgentsBot:3/7,MaxPrestigeBot:6/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,31,2025-06-02 10:51:54,4757.83,FixedSegBaseTotal:20;HoFBasePair:4,3200,23.0,19.15,19.0,18.0,1.1864,"1.00000000,0.35109362,1.00000000,0.35746680,1.00000000,0.00000000,0.20093884,0.00000000,0.00000000,1.00000000,0.35957668,0.46775780,1.00000000,1.00000000,0.00000000,0.33601939,0.88445173,0.56924707,0.78537309,0.24095531","0.51696140,0.47421799,0.59858166,0.38464060,0.42512856,0.19654483,0.04133854,0.28497090,0.25145647,0.69827672,0.49800127,0.80304234,0.37650344,0.53874880,0.42776503,0.53691723,0.70827935,0.43760193,0.74065077,0.31239094","MaxAgentsBot:3/7,MaxPrestigeBot:6/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,32,2025-06-02 10:54:26,4909.94,FixedSegBaseTotal:20;HoFBasePair:4,3300,23.0,19.29,19.0,18.0,1.2353,"0.00000000,0.47149139,0.00000000,0.19503670,0.04853278,0.00000000,0.01648305,0.23920776,0.00000000,1.00000000,0.65102905,1.00000000,0.00000000,1.00000000,0.66996371,0.81019765,0.41287532,1.00000000,0.72394276,0.00000000","0.52159162,0.49124192,0.58223399,0.38167673,0.41419098,0.18595214,0.04368459,0.27522400,0.23723148,0.71241934,0.50209906,0.80938690,0.35048527,0.57678293,0.43798749,0.55498318,0.71459147,0.44151589,0.73619228,0.31276474","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,33,2025-06-02 10:56:58,5062.19,FixedSegBaseTotal:20;HoFBasePair:4,3400,23.0,19.34,19.0,18.0,1.2265,"0.00000000,0.47149139,0.00000000,0.19503670,0.04853278,0.00000000,0.01648305,0.23920776,0.00000000,1.00000000,0.65102905,1.00000000,0.00000000,1.00000000,0.66996371,0.81019765,0.41287532,1.00000000,0.72394276,0.00000000","0.54057084,0.45665056,0.58250414,0.37335343,0.39144992,0.15193208,0.04228778,0.24437024,0.24696490,0.71176142,0.48959611,0.80053499,0.32799729,0.56651004,0.45704707,0.57118656,0.69392064,0.46370348,0.72351439,0.31669109","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,34,2025-06-02 10:59:29,5213.33,FixedSegBaseTotal:20;HoFBasePair:4,3500,23.0,19.37,19.0,18.0,1.2137,"0.00000000,0.47149139,0.00000000,0.19503670,0.04853278,0.00000000,0.01648305,0.23920776,0.00000000,1.00000000,0.65102905,1.00000000,0.00000000,1.00000000,0.66996371,0.81019765,0.41287532,1.00000000,0.72394276,0.00000000","0.55005182,0.43957158,0.57566121,0.36969287,0.39577672,0.14193208,0.04384175,0.23355417,0.23496710,0.71079566,0.49074007,0.81091212,0.30435073,0.57173715,0.48400595,0.56184534,0.68845007,0.46010582,0.72390520,0.31596949","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:3/4"
2,35,2025-06-02 11:02:00,5364.48,FixedSegBaseTotal:20;HoFBasePair:4,3600,23.0,19.51,19.0,18.0,1.2041,"0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37822764,0.08310870,0.38712300,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.46389725,1.00000000","0.55769741,0.47361755,0.56721957,0.37374577,0.42108252,0.12197869,0.04367807,0.19509996,0.21818629,0.70834904,0.46654682,0.79714699,0.31361784,0.58350634,0.49453252,0.57430062,0.69568411,0.47953956,0.71285310,0.33289231","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:1/4,hof_2_0e83:4/4"
2,36,2025-06-02 11:04:32,5516.59,FixedSegBaseTotal:20;HoFBasePair:4,3700,23.0,19.53,19.0,18.0,1.1871,"0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37822764,0.08310870,0.38712300,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.46389725,1.00000000","0.53282171,0.47384029,0.57846424,0.35438710,0.43771230,0.11298833,0.04332673,0.18455083,0.22646452,0.69992293,0.46518846,0.79446832,0.30630581,0.57034323,0.49573254,0.57613024,0.69140865,0.48201901,0.70654331,0.33355268","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:1/4,hof_2_0e83:4/4"
2,37,2025-06-02 11:07:02,5666.49,FixedSegBaseTotal:20;HoFBasePair:4,3800,23.0,19.55,19.0,18.0,1.1694,"0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37822764,0.08310870,0.38712300,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.46389725,1.00000000","0.53714184,0.45977324,0.58524488,0.35280835,0.44117497,0.10991908,0.04286558,0.18258963,0.22035502,0.69203607,0.45728072,0.78775587,0.29461490,0.55366049,0.49828796,0.57214119,0.69603346,0.48586132,0.71186516,0.33692947","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:1/4,hof_2_0e83:4/4"
2,38,2025-06-02 11:09:35,5819.5,FixedSegBaseTotal:20;HoFBasePair:4,3900,23.0,19.63,19.0,18.0,1.1194,"0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37822764,0.08310870,0.38712300,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.46389725,1.00000000","0.53151292,0.47181503,0.58079714,0.34681878,0.43409891,0.11125256,0.03801267,0.18947688,0.22677510,0.69412099,0.46747166,0.79695961,0.31292464,0.54850446,0.49898048,0.57633298,0.69064798,0.47534038,0.72387897,0.33298836","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:5/7,hof_0_0282:3/4,hof_1_1a2f:1/4,hof_2_0e83:4/4"
2,39,2025-06-02 11:12:05,5968.9,FixedSegBaseTotal:20;HoFBasePair:4,4000,23.0,19.75,19.0,18.0,1.1258,"1.00000000,1.00000000,0.31834346,0.35112414,0.32242879,0.00000000,0.04943604,0.00000000,0.00000000,1.00000000,0.48435620,0.66657551,0.30199205,0.00000000,0.00000000,0.99062356,1.00000000,0.46672455,0.77403361,0.48184539","0.52296319,0.48575328,0.56713719,0.35301481,0.41927454,0.11125256,0.03682537,0.18738564,0.24008869,0.68756257,0.47194345,0.79633610,0.31655592,0.52987370,0.48202159,0.59364528,0.69884088,0.46964358,0.73638006,0.33706753","MaxAgentsBot:5/7,MaxPrestigeBot:5/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:2/4,hof_2_0e83:2/4"
2,40,2025-06-02 11:14:35,6118.62,FixedSegBaseTotal:20;HoFBasePair:4,4100,23.0,19.87,20.0,19.0,1.0923,"1.00000000,1.00000000,0.31834346,0.35112414,0.32242879,0.00000000,0.04943604,0.00000000,0.00000000,1.00000000,0.48435620,0.66657551,0.30199205,0.00000000,0.00000000,0.99062356,1.00000000,0.46672455,0.77403361,0.48184539","0.52158857,0.47891126,0.55725319,0.37258556,0.41639033,0.11036387,0.03442615,0.18516290,0.22284122,0.69752355,0.46935470,0.80342684,0.32440094,0.51956305,0.47725216,0.56958616,0.69781168,0.46391588,0.74015074,0.34496419","MaxAgentsBot:5/7,MaxPrestigeBot:5/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:2/4,hof_2_0e83:2/4"
2,41,2025-06-02 11:17:06,6269.9,FixedSegBaseTotal:20;HoFBasePair:4,4200,23.0,19.93,20.0,19.0,1.0978,"1.00000000,1.00000000,0.31834346,0.35112414,0.32242879,0.00000000,0.04943604,0.00000000,0.00000000,1.00000000,0.48435620,0.66657551,0.30199205,0.00000000,0.00000000,0.99062356,1.00000000,0.46672455,0.77403361,0.48184539","0.51065407,0.49338603,0.53852458,0.36441681,0.40866220,0.12036387,0.03602916,0.17337363,0.22576107,0.68989274,0.46491543,0.80476120,0.31464303,0.51183191,0.46592733,0.55300322,0.68266255,0.47439208,0.72999285,0.35574680","MaxAgentsBot:5/7,MaxPrestigeBot:5/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:2/4,hof_2_0e83:2/4"
2,42,2025-06-02 11:19:37,6421.58,FixedSegBaseTotal:20;HoFBasePair:4,4300,23.0,19.96,20.0,19.0,1.0947,"1.00000000,1.00000000,0.31834346,0.35112414,0.32242879,0.00000000,0.04943604,0.00000000,0.00000000,1.00000000,0.48435620,0.66657551,0.30199205,0.00000000,0.00000000,0.99062356,1.00000000,0.46672455,0.77403361,0.48184539","0.50821517,0.48268686,0.54077911,0.35715361,0.41000226,0.11036387,0.03547485,0.16337363,0.21417906,0.68183519,0.46367225,0.80256719,0.31086868,0.51097437,0.48073735,0.54051131,0.68734569,0.47988566,0.72843706,0.36470564","MaxAgentsBot:5/7,MaxPrestigeBot:5/6,PatronFavorsBot:7/7,hof_0_0282:2/4,hof_1_1a2f:2/4,hof_2_0e83:2/4"
2,43,2025-06-02 11:22:06,6570.41,FixedSegBaseTotal:20;HoFBasePair:4,4400,23.0,20.06,20.0,19.0,1.1209,"1.00000000,0.00000000,0.00000000,0.33656359,0.27407750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04037082,0.62631241,0.09657071,1.00000000,0.83799484,0.43100293,0.24550012,0.04685182,0.76367113,0.00000000","0.51271670,0.46043455,0.49172931,0.34766804,0.42862873,0.10906107,0.03550977,0.14829453,0.20033766,0.66420076,0.44516482,0.81013754,0.28311621,0.53619130,0.46759959,0.54435962,0.67662487,0.49284147,0.73436362,0.38212524","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:5/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,44,2025-06-02 11:24:38,6721.99,FixedSegBaseTotal:20;HoFBasePair:4,4500,23.0,20.07,20.0,19.0,1.1158,"1.00000000,0.00000000,0.00000000,0.33656359,0.27407750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04037082,0.62631241,0.09657071,1.00000000,0.83799484,0.43100293,0.24550012,0.04685182,0.76367113,0.00000000","0.51020128,0.44527969,0.47118733,0.33979557,0.42303442,0.08906107,0.03483155,0.13081891,0.19621924,0.63744640,0.43626063,0.80777939,0.27651110,0.53801548,0.47926858,0.53600711,0.67835621,0.51228009,0.72910206,0.37291224","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:5/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,45,2025-06-02 11:27:09,6873.09,FixedSegBaseTotal:20;HoFBasePair:4,4600,23.0,20.1,20.0,19.0,1.1269,"1.00000000,0.00000000,0.00000000,0.33656359,0.27407750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04037082,0.62631241,0.09657071,1.00000000,0.83799484,0.43100293,0.24550012,0.04685182,0.76367113,0.00000000","0.48767015,0.46090394,0.46511785,0.33229629,0.43053233,0.08906107,0.03503125,0.13122012,0.19399689,0.63810599,0.43781094,0.81168287,0.29899675,0.53743396,0.50559289,0.55069199,0.64939045,0.50836834,0.72452875,0.37748239","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:5/7,hof_0_0282:4/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,46,2025-06-02 11:29:38,7022.56,FixedSegBaseTotal:20;HoFBasePair:4,4700,23.0,20.16,20.0,19.0,1.1552,"0.00000000,0.38657874,0.01080228,0.21575744,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.67596637,0.61561302,0.99632527,0.00000000,0.96382728,0.56892991,0.53078448,0.33285637,0.49471048,0.04956095,0.05237103","0.49648453,0.46793079,0.45566999,0.34775575,0.42593744,0.07736768,0.03217669,0.13091713,0.18592635,0.64322051,0.43354320,0.81323447,0.30049124,0.52996356,0.51316817,0.54747038,0.64726078,0.49819391,0.71933136,0.38437438","MaxAgentsBot:6/7,MaxPrestigeBot:5/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,47,2025-06-02 11:32:08,7172.28,FixedSegBaseTotal:20;HoFBasePair:4,4800,23.0,20.24,20.0,19.0,1.1236,"0.00000000,0.38657874,0.01080228,0.21575744,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.67596637,0.61561302,0.99632527,0.00000000,0.96382728,0.56892991,0.53078448,0.33285637,0.49471048,0.04956095,0.05237103","0.46326042,0.44668798,0.44435094,0.33188060,0.42903481,0.06736768,0.03365176,0.12616198,0.19536858,0.64456225,0.44332124,0.82057336,0.31029301,0.52619641,0.53313522,0.52958236,0.62741265,0.50855951,0.70014427,0.37106133","MaxAgentsBot:6/7,MaxPrestigeBot:5/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,48,2025-06-02 11:34:40,7324.09,FixedSegBaseTotal:20;HoFBasePair:4,4900,23.0,20.28,20.0,19.0,1.0962,"0.00000000,0.38657874,0.01080228,0.21575744,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.67596637,0.61561302,0.99632527,0.00000000,0.96382728,0.56892991,0.53078448,0.33285637,0.49471048,0.04956095,0.05237103","0.47320429,0.42841365,0.43282164,0.32252016,0.44082325,0.04764974,0.02675864,0.11639630,0.21788495,0.63991597,0.43784223,0.81989438,0.31156469,0.52667023,0.52453786,0.51115232,0.61902949,0.49440483,0.71573948,0.36203409","MaxAgentsBot:6/7,MaxPrestigeBot:5/6,PatronFavorsBot:6/7,hof_0_0282:1/4,hof_1_1a2f:3/4,hof_2_0e83:2/4"
2,49,2025-06-02 11:37:09,7473.23,FixedSegBaseTotal:20;HoFBasePair:4,5000,24.0,20.45,20.0,19.0,1.1694,"0.00000000,0.46043430,0.30817923,0.19744797,0.86399886,0.00000000,0.00000000,0.32497107,0.00000000,1.00000000,0.55717006,0.91699072,0.30478507,1.00000000,0.19147042,0.85536242,0.43839406,0.25105899,0.56404033,0.00000000","0.48065186,0.45733333,0.40802152,0.30700885,0.44800713,0.04854345,0.02644574,0.11056589,0.21831721,0.64088917,0.43474860,0.81278415,0.30716678,0.55158735,0.50832819,0.49872507,0.62265956,0.49805195,0.71702188,0.37185235","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,50,2025-06-02 11:39:42,7625.84,FixedSegBaseTotal:20;HoFBasePair:4,5100,24.0,20.46,20.0,19.0,1.1612,"0.00000000,0.46043430,0.30817923,0.19744797,0.86399886,0.00000000,0.00000000,0.32497107,0.00000000,1.00000000,0.55717006,0.91699072,0.30478507,1.00000000,0.19147042,0.85536242,0.43839406,0.25105899,0.56404033,0.00000000","0.48711559,0.47147878,0.42248647,0.30664536,0.43645156,0.04854345,0.02460903,0.10619142,0.21026520,0.63947237,0.43130705,0.81056949,0.31498126,0.56400478,0.51098963,0.49164049,0.62390202,0.51251315,0.71518078,0.36858022","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,51,2025-06-02 11:42:13,7776.74,FixedSegBaseTotal:20;HoFBasePair:4,5200,24.0,20.53,20.0,19.0,1.1176,"0.00000000,0.46043430,0.30817923,0.19744797,0.86399886,0.00000000,0.00000000,0.32497107,0.00000000,1.00000000,0.55717006,0.91699072,0.30478507,1.00000000,0.19147042,0.85536242,0.43839406,0.25105899,0.56404033,0.00000000","0.50176150,0.46688275,0.42064794,0.30770203,0.42608367,0.05900780,0.02452529,0.09801531,0.21668035,0.68047661,0.43963889,0.81621090,0.29166733,0.56715156,0.51004982,0.49257029,0.63530774,0.50476754,0.71663881,0.38268678","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
2,52,2025-06-02 11:44:43,7927.15,FixedSegBaseTotal:20;HoFBasePair:4,5300,24.0,20.54,20.0,19.0,1.1083,"0.00000000,0.46043430,0.30817923,0.19744797,0.86399886,0.00000000,0.00000000,0.32497107,0.00000000,1.00000000,0.55717006,0.91699072,0.30478507,1.00000000,0.19147042,0.85536242,0.43839406,0.25105899,0.56404033,0.00000000","0.50954542,0.46505365,0.42306465,0.30538831,0.42296746,0.05926868,0.02452529,0.09711063,0.21500621,0.67851906,0.43896815,0.81705197,0.29215332,0.56656292,0.49837401,0.50754237,0.62963797,0.50134126,0.71571453,0.38580753","MaxAgentsBot:7/7,MaxPrestigeBot:2/6,PatronFavorsBot:6/7,hof_0_0282:3/4,hof_1_1a2f:2/4,hof_2_0e83:4/4"
