# Experiment Session ID: session_20250602_210617_s123_mhybrid
# Date Generated: 2025-06-02 21:06:17 CEST
# Seed: 123
# Number of Training Runs: 5
# Population Size: 20
# Max Evaluations per Run: 5000
# Base Games vs Fixed Opponent List: 20
# Opponent Bots (Fixed Mode): ['PatronFavorsBot', 'MaxAgentsBot', 'MaxPrestigeBot']
# Base Coevo Games per Peer Pairing: 4
# Hall of Fame Size: 3
# Base Games vs Each HoF Member: 4
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Evaluation Mode: hybrid
# Hybrid Schedule String: fixed:0.4,coevolution:0.3,fixed:0.3
# Match Logs (GameRunner): NONE
# Use Session Seed for All Matches: False
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,86,2025-06-02 21:18:57,760.66,FixedSegBaseTotal:20;HoFBasePair:4,1740,18.0,15.65,16.0,15.0,0.7263,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.56865792,0.70190039,0.20069098,0.57707543,0.45173255,0.00000000,0.04116768,0.02862708,0.11068988,0.79052854,0.22625260,0.59942829,0.09004113,0.45488758,0.33540774,0.68305807,0.23025505,0.30014374,0.10123010,0.45825398","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,87,2025-06-02 21:19:06,769.16,FixedSegBaseTotal:20;HoFBasePair:4,1760,18.0,15.65,16.0,15.0,0.7263,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.56865792,0.70190039,0.20069098,0.57707543,0.45173255,0.00000000,0.04116768,0.02862708,0.11068988,0.79052854,0.22625260,0.59942829,0.09004113,0.45488758,0.33540774,0.68305807,0.23025505,0.30014374,0.10123010,0.45825398","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,88,2025-06-02 21:19:14,777.36,FixedSegBaseTotal:20;HoFBasePair:4,1780,18.0,15.65,16.0,15.0,0.7263,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.56865792,0.70190039,0.20069098,0.57707543,0.45173255,0.00000000,0.04116768,0.02862708,0.11068988,0.79052854,0.22625260,0.59942829,0.09004113,0.45488758,0.33540774,0.68305807,0.23025505,0.30014374,0.10123010,0.45825398","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,89,2025-06-02 21:19:22,785.6,FixedSegBaseTotal:20;HoFBasePair:4,1800,18.0,15.65,16.0,15.0,0.7263,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.54030425,0.72155144,0.25069098,0.57707543,0.40173255,0.00000000,0.03645305,0.02862708,0.11807252,0.78419694,0.22559240,0.60623096,0.11003286,0.45405457,0.32520164,0.66024353,0.22852653,0.31948245,0.09942248,0.49096619","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,90,2025-06-02 21:19:31,794.28,FixedSegBaseTotal:20;HoFBasePair:4,1820,18.0,15.75,16.0,15.0,0.7665,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.58639870,0.67277591,0.29327361,0.62660306,0.35173255,0.00000000,0.03759141,0.02973809,0.13252631,0.76669880,0.22966764,0.59866376,0.11003286,0.50405457,0.33267537,0.62337291,0.27852653,0.35412623,0.09942248,0.48010648","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,91,2025-06-02 21:19:40,803.54,FixedSegBaseTotal:20;HoFBasePair:4,1840,18.0,15.75,16.0,15.0,0.7665,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.58639870,0.67277591,0.29327361,0.62660306,0.35173255,0.00000000,0.03759141,0.02973809,0.13252631,0.76669880,0.22966764,0.59866376,0.11003286,0.50405457,0.33267537,0.62337291,0.27852653,0.35412623,0.09942248,0.48010648","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,92,2025-06-02 21:19:50,813.42,FixedSegBaseTotal:20;HoFBasePair:4,1860,18.0,15.75,16.0,15.0,0.7665,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.58639870,0.67277591,0.29327361,0.62660306,0.35173255,0.00000000,0.03759141,0.02973809,0.13252631,0.76669880,0.22966764,0.59866376,0.11003286,0.50405457,0.33267537,0.62337291,0.27852653,0.35412623,0.09942248,0.48010648","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,93,2025-06-02 21:19:58,821.46,FixedSegBaseTotal:20;HoFBasePair:4,1880,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.66163540,0.29327361,0.59718864,0.39596045,0.00000000,0.03759141,0.03061710,0.12964583,0.72938208,0.23081913,0.57359694,0.11003286,0.50405457,0.38267537,0.62337291,0.26419328,0.40412623,0.11090707,0.44415379","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,94,2025-06-02 21:20:06,829.63,FixedSegBaseTotal:20;HoFBasePair:4,1900,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.66163540,0.29327361,0.59718864,0.39596045,0.00000000,0.03759141,0.03061710,0.12964583,0.72938208,0.23081913,0.57359694,0.11003286,0.50405457,0.38267537,0.62337291,0.26419328,0.40412623,0.11090707,0.44415379","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,95,2025-06-02 21:20:13,836.8,FixedSegBaseTotal:20;HoFBasePair:4,1920,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.66163540,0.29327361,0.59718864,0.39596045,0.00000000,0.03759141,0.03061710,0.12964583,0.72938208,0.23081913,0.57359694,0.11003286,0.50405457,0.38267537,0.62337291,0.26419328,0.40412623,0.11090707,0.44415379","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,96,2025-06-02 21:20:20,843.49,FixedSegBaseTotal:20;HoFBasePair:4,1940,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.66163540,0.29327361,0.59718864,0.39596045,0.00000000,0.03759141,0.03061710,0.12964583,0.72938208,0.23081913,0.57359694,0.11003286,0.50405457,0.38267537,0.62337291,0.26419328,0.40412623,0.11090707,0.44415379","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,97,2025-06-02 21:20:30,853.21,FixedSegBaseTotal:20;HoFBasePair:4,1960,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.63672987,0.34327361,0.59718864,0.37074224,0.00000000,0.02649896,0.03434389,0.12843726,0.72636527,0.22896535,0.59149092,0.10493763,0.45405457,0.33267537,0.62337291,0.23863092,0.38359301,0.08987988,0.45454509","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,98,2025-06-02 21:20:37,860.38,FixedSegBaseTotal:20;HoFBasePair:4,1980,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.58672987,0.34327361,0.64718864,0.32074224,0.00000000,0.02649896,0.03284233,0.12322804,0.71935356,0.23293297,0.58882062,0.10493763,0.45405457,0.33267537,0.60923044,0.23863092,0.38359301,0.08706338,0.45492710","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,99,2025-06-02 21:20:45,867.94,FixedSegBaseTotal:20;HoFBasePair:4,2000,18.0,15.8,16.0,15.0,0.7483,"0.43847823,0.83493962,0.00000000,0.00000000,0.67762437,0.00000000,0.03646830,0.02666274,0.00000000,0.90650823,0.13454849,0.51159861,0.16521951,1.00000000,1.00000000,1.00000000,0.00000000,0.04901322,0.03832333,0.58652630","0.62656400,0.58672987,0.34327361,0.64718864,0.32074224,0.00000000,0.02649896,0.03284233,0.12322804,0.71935356,0.23293297,0.58882062,0.10493763,0.45405457,0.33267537,0.60923044,0.23863092,0.38359301,0.08706338,0.45492710","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:7/7"
1,100,2025-06-02 21:21:06,888.93,CoevoSegBasePeerPair:4;HoFBasePair:4,2020,54.0,43.6,42.5,33.0,5.9195,"0.55731093,0.59454936,0.08435667,0.21588137,0.61132367,0.72449485,0.87743284,0.44066139,0.52638377,0.75826059,0.71064229,0.28330131,0.25013456,0.33007258,0.02781432,0.74741249,0.56274001,0.16488981,0.64752725,0.10320141","0.43319188,0.48017414,0.43265837,0.53041251,0.49064445,0.51223613,0.51668905,0.47726896,0.41168114,0.57377441,0.49856137,0.50353215,0.56928497,0.48110045,0.41275295,0.44508263,0.51490303,0.48309805,0.53057562,0.34203836",N/A (Coevolution)
1,101,2025-06-02 21:22:20,963.66,CoevoSegBasePeerPair:4;HoFBasePair:4,2040,100.0,88.75,88.0,85.0,4.1337,"0.14792381,0.64507441,0.88683091,0.45206449,0.71298175,0.40522483,0.09585586,0.62772369,0.28134034,0.78089060,0.06460310,0.93714473,0.89268821,0.93767596,0.38023943,0.51116903,0.30628018,0.12547371,0.40359457,0.34573193","0.37389228,0.41235807,0.47019445,0.58244627,0.51743461,0.51114447,0.39538053,0.39620440,0.39913439,0.72102437,0.43614660,0.54541507,0.59754608,0.51505123,0.53341474,0.36219498,0.47747666,0.44677767,0.47967428,0.35348065",N/A (Coevolution)
1,102,2025-06-02 21:23:35,1038.66,CoevoSegBasePeerPair:4;HoFBasePair:4,2060,99.0,89.55,88.5,85.0,3.9048,"0.00000000,0.14989481,0.99332249,1.00000000,0.53238960,0.85001628,0.20510056,0.49826231,0.18289574,0.92127716,0.29660969,0.03139468,0.32280624,0.67580116,0.99602237,0.33095249,1.00000000,0.00000000,0.69476323,0.00000000","0.44046524,0.40549313,0.44649610,0.58643149,0.52382579,0.57776724,0.47336078,0.51873459,0.45489195,0.62276207,0.48485215,0.51051564,0.53078035,0.62917424,0.57815667,0.35042552,0.53575120,0.37608513,0.52964797,0.36963721",N/A (Coevolution)
1,103,2025-06-02 21:24:51,1113.95,CoevoSegBasePeerPair:4;HoFBasePair:4,2080,99.0,89.35,88.5,84.0,4.0654,"0.00000000,1.00000000,0.84275810,0.55842350,1.00000000,0.91469020,0.45422206,1.00000000,0.18435933,0.82980140,1.00000000,1.00000000,1.00000000,0.69212048,0.55965577,0.58993642,0.97327608,0.00000000,0.52834836,0.00000000","0.40958906,0.45718455,0.55320144,0.62654528,0.43826672,0.56811940,0.53968874,0.63334272,0.44432291,0.64749927,0.36807748,0.51080439,0.63046250,0.71167130,0.67987910,0.43173859,0.66594235,0.37315281,0.53471663,0.41689524",N/A (Coevolution)
1,104,2025-06-02 21:26:05,1188.5,CoevoSegBasePeerPair:4;HoFBasePair:4,2100,99.0,89.25,88.5,84.0,3.404,"0.04813908,1.00000000,1.00000000,0.17613514,0.44210480,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.80316994,0.14759089,0.33220043,0.70293754,0.28386796,0.19016220,0.00000000,0.55329801,1.00000000,0.28842881","0.51853532,0.51453122,0.57246390,0.64665376,0.49869587,0.73250649,0.53085874,0.45165018,0.29760310,0.64909627,0.56403117,0.31103263,0.53761039,0.70402027,0.50764648,0.33903397,0.68746520,0.38667564,0.64547623,0.23687738",N/A (Coevolution)
1,105,2025-06-02 21:27:20,1263.73,CoevoSegBasePeerPair:4;HoFBasePair:4,2120,97.0,89.55,90.0,84.0,3.9303,"0.24085031,0.71766372,0.35297663,0.93928411,0.91995113,0.81323946,0.55332877,0.53705943,0.48985097,0.75647183,0.47698610,0.10531279,0.00000000,1.00000000,0.00000000,0.79931590,0.00000000,0.99768102,0.52813574,0.71476258","0.45180507,0.56815480,0.54957606,0.61404925,0.51519697,0.68658528,0.50577571,0.40898333,0.30409027,0.69227182,0.57966923,0.22957572,0.37782376,0.66314955,0.54415772,0.48503364,0.55227129,0.35778237,0.59218878,0.22897703",N/A (Coevolution)
1,106,2025-06-02 21:28:36,1339.46,CoevoSegBasePeerPair:4;HoFBasePair:4,2140,100.0,90.15,90.0,84.0,4.1866,"0.51766287,0.54467985,1.00000000,0.34700269,0.33006561,0.57758759,0.30191247,1.00000000,0.15611569,0.87075002,0.00000000,0.06051862,0.26377368,1.00000000,0.57437145,1.00000000,0.00000000,0.46315392,1.00000000,0.75346907","0.53338246,0.52837503,0.52132214,0.70552652,0.48736819,0.70350400,0.54658177,0.55138522,0.20208972,0.68683314,0.55901717,0.27534844,0.38808791,0.72293435,0.63065623,0.44014526,0.54669687,0.47404110,0.55947400,0.42674586",N/A (Coevolution)
1,107,2025-06-02 21:29:51,1414.35,CoevoSegBasePeerPair:4;HoFBasePair:4,2160,106.0,90.25,89.5,85.0,5.0087,"1.00000000,0.02736139,1.00000000,0.86544999,0.00000000,0.41209632,0.48199892,0.94346671,0.33347254,0.95492520,0.00000000,0.07560678,0.15482855,0.00000000,0.24368918,0.00000000,1.00000000,0.00000000,0.91003195,0.00000000","0.56490771,0.51507831,0.48753918,0.54838271,0.38702784,0.68711088,0.48769186,0.59430139,0.29398219,0.70847800,0.49251164,0.27712469,0.35073392,0.68207373,0.57801383,0.42136152,0.61060210,0.34244920,0.56825363,0.52477160",N/A (Coevolution)
1,108,2025-06-02 21:31:06,1489.58,CoevoSegBasePeerPair:4;HoFBasePair:4,2180,95.0,89.7,89.5,85.0,2.5904,"0.12874391,0.75448193,1.00000000,0.14185699,0.73208253,0.41805940,0.81749740,0.00000000,0.00000000,0.00000000,0.82820047,0.14254270,0.00000000,0.32027179,0.16525766,0.10786156,0.06656058,0.48951874,1.00000000,0.00000000","0.55298574,0.51701838,0.50204673,0.58991443,0.44658749,0.68082397,0.53479136,0.61532615,0.33602593,0.59906316,0.50780143,0.33109957,0.34249853,0.58745043,0.63583660,0.40121806,0.61597651,0.29063737,0.57254279,0.61485707",N/A (Coevolution)
1,109,2025-06-02 21:32:21,1564.79,CoevoSegBasePeerPair:4;HoFBasePair:4,2200,96.0,89.15,88.0,83.0,4.0777,"0.12874391,0.75448193,1.00000000,0.14185699,0.73208253,0.41805940,0.81749740,0.00000000,0.00000000,0.00000000,0.82820047,0.14254270,0.00000000,0.32027179,0.16525766,0.10786156,0.06656058,0.48951874,1.00000000,0.00000000","0.42753350,0.58591933,0.36961509,0.52711192,0.50283246,0.72030213,0.58825747,0.57432471,0.41019834,0.47989652,0.64868280,0.41896240,0.37207763,0.60934158,0.59293136,0.38358384,0.42547554,0.35157776,0.50861388,0.51408859",N/A (Coevolution)
1,110,2025-06-02 21:33:36,1639.65,CoevoSegBasePeerPair:4;HoFBasePair:4,2220,99.0,88.7,88.0,83.0,4.0632,"0.13297416,1.00000000,0.30357828,0.15798466,0.96311144,0.79590334,1.00000000,0.00000000,1.00000000,0.00000000,0.78785459,0.14989795,1.00000000,0.46264124,0.00000000,0.01013686,0.00000000,0.49064494,0.00000000,0.00000000","0.32760057,0.67610331,0.40739127,0.41545604,0.52416250,0.74925964,0.55431008,0.74979761,0.52542986,0.48262233,0.59713976,0.41949914,0.45839123,0.51440229,0.60327171,0.35148858,0.50021492,0.32540969,0.58000105,0.39865033",N/A (Coevolution)
1,111,2025-06-02 21:34:52,1714.95,CoevoSegBasePeerPair:4;HoFBasePair:4,2240,100.0,89.15,88.0,84.0,3.5394,"0.03767798,0.19536543,0.00000000,0.61327401,0.00000000,0.82013947,0.00000000,1.00000000,0.43897606,0.78864930,1.00000000,0.14603370,0.00000000,1.00000000,0.63617383,0.00000000,0.00000000,0.40218078,0.81056444,1.00000000","0.31512185,0.66155857,0.48132225,0.41217525,0.49902769,0.58986395,0.50598837,0.67714938,0.45355099,0.57051577,0.68895961,0.48331075,0.47974554,0.52231620,0.58994825,0.46856484,0.44863920,0.32678313,0.59653732,0.38905176",N/A (Coevolution)
1,112,2025-06-02 21:36:07,1790.47,CoevoSegBasePeerPair:4;HoFBasePair:4,2260,99.0,89.8,90.0,82.0,4.5011,"0.06161634,0.54387534,0.10939331,0.94620583,0.87939575,0.92893918,0.42486215,0.06770614,0.79375918,0.09555228,0.79463558,1.00000000,1.00000000,1.00000000,1.00000000,0.05584774,0.74647920,0.11077192,1.00000000,0.32372000","0.36010447,0.60132679,0.41618898,0.40269839,0.49408141,0.52194583,0.46821656,0.69299363,0.43760031,0.56172228,0.73544378,0.45491606,0.41858761,0.50106794,0.58348825,0.61298167,0.34753197,0.32769076,0.43056258,0.41374333",N/A (Coevolution)
1,113,2025-06-02 21:37:22,1865.83,CoevoSegBasePeerPair:4;HoFBasePair:4,2280,96.0,88.4,88.0,83.0,3.9038,"0.60234425,0.80980168,0.51861737,0.52609331,0.38168556,0.13535537,1.00000000,0.63870532,0.00000000,1.00000000,1.00000000,0.00000000,0.74291645,0.73954283,1.00000000,1.00000000,0.45960531,0.44825651,0.35149958,0.01682578","0.41610331,0.53005075,0.39986174,0.42684659,0.54502906,0.49698213,0.50210414,0.63459504,0.46414316,0.67695128,0.84872435,0.36370989,0.53354203,0.53108869,0.53713960,0.60504813,0.45137766,0.35876346,0.49074582,0.38681612",N/A (Coevolution)
1,114,2025-06-02 21:38:38,1941.35,CoevoSegBasePeerPair:4;HoFBasePair:4,2300,100.0,88.7,86.0,85.0,4.6701,"0.39825262,1.00000000,0.13786318,0.88648340,0.74084687,0.00000000,0.44371077,0.00000000,0.61639004,0.70357775,0.44998551,0.00000000,0.31883205,0.81365620,1.00000000,0.34639418,0.00000000,0.44780032,0.15787881,0.00000000","0.45949139,0.55489897,0.33532682,0.53528707,0.47830639,0.52659858,0.48505396,0.54306984,0.54811047,0.66012707,0.79146706,0.38051884,0.56085775,0.49474229,0.53482969,0.55226911,0.37031363,0.32642037,0.54044106,0.34618923",N/A (Coevolution)
1,115,2025-06-02 21:39:53,2016.4,CoevoSegBasePeerPair:4;HoFBasePair:4,2320,94.0,88.8,88.5,84.0,2.6382,"0.39517460,0.00000000,0.49991543,0.00000000,1.00000000,0.06872606,0.91792080,1.00000000,0.22228980,0.00000000,0.43016480,1.00000000,1.00000000,0.00000000,0.57281136,0.89777856,0.28003067,0.00000000,0.90792385,1.00000000","0.43738211,0.49201878,0.35398216,0.42707994,0.49355029,0.54455196,0.50958969,0.49959276,0.52417855,0.70492465,0.85578468,0.37804609,0.67577120,0.37267846,0.60875717,0.64573210,0.40611804,0.39229037,0.57263645,0.50663686",N/A (Coevolution)
1,116,2025-06-02 21:41:08,2091.23,CoevoSegBasePeerPair:4;HoFBasePair:4,2340,99.0,89.25,88.0,84.0,4.1337,"0.00000000,1.00000000,0.00000000,0.30252706,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.92749393,1.00000000,0.00000000,0.06074424,0.72649803,1.00000000,0.89776802,0.00000000,0.05041686,1.00000000,1.00000000","0.28743504,0.44661967,0.34684399,0.51908019,0.53994103,0.49301678,0.41934017,0.55910977,0.41534704,0.68491618,0.81437109,0.43022689,0.64594648,0.40476458,0.58475970,0.59907695,0.33763309,0.51147209,0.59826454,0.46355413",N/A (Coevolution)
1,117,2025-06-02 21:42:23,2166.68,CoevoSegBasePeerPair:4;HoFBasePair:4,2360,99.0,90.15,89.5,83.0,4.9827,"0.05064353,0.46238670,0.48087390,0.63313439,1.00000000,0.04531424,0.32445064,1.00000000,0.70832127,1.00000000,0.72021188,0.05689537,0.67554253,0.35683345,1.00000000,1.00000000,0.00000000,0.32843129,0.30785008,0.00000000","0.27304305,0.59408063,0.39268550,0.49667409,0.57060911,0.45094091,0.43255435,0.53182300,0.50875327,0.64486535,0.78730741,0.29904086,0.54126634,0.33806150,0.60988012,0.74998942,0.38135790,0.48651973,0.57908266,0.60791038",N/A (Coevolution)
1,118,2025-06-02 21:43:38,2241.66,CoevoSegBasePeerPair:4;HoFBasePair:4,2380,99.0,89.9,89.0,85.0,4.1701,"0.00000000,0.28661058,0.48555060,0.85604233,0.26393904,0.00000000,0.65078286,1.00000000,1.00000000,1.00000000,0.43455994,0.40986904,0.85388378,0.00000000,1.00000000,0.95732351,0.20314304,0.45230344,0.41558581,0.06662398","0.34226795,0.69300699,0.44260809,0.66095034,0.64104906,0.43588145,0.44115339,0.35203823,0.45897585,0.54122179,0.66521161,0.40634125,0.61752020,0.36896425,0.58254156,0.70537399,0.40315888,0.51269900,0.50089299,0.61932122",N/A (Coevolution)
1,119,2025-06-02 21:44:54,2317.23,CoevoSegBasePeerPair:4;HoFBasePair:4,2400,98.0,89.05,88.5,84.0,4.177,"0.00000000,0.00000000,0.98380333,0.61342273,1.00000000,1.00000000,0.10984228,0.00000000,0.14034072,0.00000000,1.00000000,1.00000000,0.93959010,0.81036376,0.43034485,1.00000000,0.53201970,1.00000000,0.00000000,0.00000000","0.34094692,0.65858308,0.41406197,0.64409974,0.41989685,0.61369895,0.47777101,0.32698028,0.49132523,0.61919124,0.63979809,0.36863003,0.48984298,0.48645292,0.58325226,0.80097319,0.46362405,0.37820409,0.56256740,0.45100371",N/A (Coevolution)
1,120,2025-06-02 21:46:09,2392.39,CoevoSegBasePeerPair:4;HoFBasePair:4,2420,99.0,90.0,90.0,85.0,4.0988,"0.64885810,1.00000000,0.43491448,0.51131268,0.48376868,0.33688075,0.62641055,0.00000000,1.00000000,0.96947857,1.00000000,0.77285740,1.00000000,0.50743612,0.00000000,0.85630219,0.04186553,0.27763330,0.29941423,0.00000000","0.33977131,0.58058216,0.55423858,0.60949575,0.42913685,0.58028490,0.60140313,0.39072502,0.37409026,0.69044386,0.58814737,0.44881859,0.64564892,0.36023703,0.72823338,0.86746485,0.46008674,0.41206497,0.51067954,0.38651709",N/A (Coevolution)
1,121,2025-06-02 21:47:24,2467.72,CoevoSegBasePeerPair:4;HoFBasePair:4,2440,97.0,91.05,91.5,84.0,4.0801,"1.00000000,1.00000000,1.00000000,0.00000000,0.26846161,0.12977111,0.74631085,0.00000000,0.00543372,0.28764957,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000","0.36124532,0.59256297,0.54635560,0.62804374,0.47452203,0.45110194,0.66063141,0.44296439,0.33168932,0.62772265,0.51465745,0.45166446,0.60493522,0.40283376,0.73378082,0.86163911,0.49935486,0.50763339,0.53403753,0.36684394",N/A (Coevolution)
1,122,2025-06-02 21:48:39,2542.67,CoevoSegBasePeerPair:4;HoFBasePair:4,2460,94.0,88.95,89.0,85.0,2.9576,"0.00000000,0.51275374,0.72330448,0.99437849,0.49966289,1.00000000,0.93854155,1.00000000,0.03478514,0.16347763,0.00000000,0.00000000,0.80832263,1.00000000,0.00000000,0.76699426,1.00000000,0.62820914,0.75601410,0.50275185","0.38257940,0.65922446,0.63236209,0.67365336,0.52163931,0.45614984,0.73199058,0.50010446,0.21468957,0.64235593,0.38457938,0.41716041,0.57794677,0.44147358,0.64950722,0.87550209,0.62983768,0.55476575,0.43286819,0.27889161",N/A (Coevolution)
1,123,2025-06-02 21:49:54,2617.72,CoevoSegBasePeerPair:4;HoFBasePair:4,2480,97.0,89.25,90.0,84.0,3.223,"0.14229327,0.12743824,0.31699438,0.62424834,0.51362737,0.00000000,0.45809936,0.22301913,0.06767006,1.00000000,0.00000000,0.18871412,0.85015590,0.22670868,1.00000000,1.00000000,0.65473788,0.35047557,0.43802076,0.00000000","0.39419392,0.70763933,0.65881491,0.57525444,0.57564609,0.52078211,0.60554467,0.49460809,0.10927749,0.65927100,0.37384248,0.42266257,0.57440595,0.55825177,0.62370583,0.89870860,0.70793406,0.56451538,0.35921366,0.28832165",N/A (Coevolution)
1,124,2025-06-02 21:51:10,2693.05,CoevoSegBasePeerPair:4;HoFBasePair:4,2500,100.0,89.3,89.0,84.0,4.8384,"0.00000000,1.00000000,0.61023161,1.00000000,0.71945284,0.00000000,1.00000000,0.37596337,0.04156796,0.24948376,0.00000000,0.00000000,0.87187201,1.00000000,0.00000000,0.99277242,1.00000000,1.00000000,0.39615854,0.00000000","0.56514171,0.70241551,0.61933616,0.44708048,0.61526296,0.43622022,0.51213017,0.37017415,0.12088927,0.55983496,0.43495562,0.44647027,0.38798418,0.46133543,0.59070468,0.84305570,0.66813148,0.47146830,0.49106241,0.24946346",N/A (Coevolution)
1,125,2025-06-02 21:52:25,2767.99,CoevoSegBasePeerPair:4;HoFBasePair:4,2520,100.0,88.7,87.5,84.0,4.1605,"0.49753382,0.68481972,0.48595936,1.00000000,0.61472060,0.00000000,1.00000000,0.00000000,0.03263114,0.56847493,0.00000000,0.31686266,0.81720541,1.00000000,0.99630874,0.97705830,1.00000000,0.00000000,0.00000000,0.00000000","0.59672929,0.71309893,0.59021760,0.47422240,0.59059483,0.45258222,0.68365068,0.33218373,0.09310212,0.64309500,0.39728347,0.49097817,0.45161111,0.61133543,0.56585217,0.86109100,0.71721609,0.63040208,0.40261135,0.33789708",N/A (Coevolution)
